cine_index_1based,cine_frame_number,time_s,time_from_trigger_s,threshold_enhanced,area_px,area_fraction,perimeter_px,perimeter_density,euler_chi,euler_density,perimeter_mm,area_mm2,roi_area_mm2,perimeter_mm_per_mm2
4075,-3526,0.5360526315789473,-0.4639473684210526,55.84223175048828,135176,0.0899417670041412,50321.86485837442,0.0334825519641489,-204,-0.0001357350451917,863.6320050018312,39.81471336742147,442.67212768444114,1.9509518467299376
4077,-3524,0.5363157894736842,-0.4636842105263158,56.24473190307617,119495,0.0795081334568256,44284.24144598981,0.0294653113429185,-18,-1.197662163456932e-05,760.0133329244196,35.196034605551496,442.67212768444114,1.7168764089574557
4079,-3522,0.536578947368421,-0.4634210526315789,51.35950469970703,121007,0.0805141696741294,46290.99584670986,0.0308005412413035,-57,-3.792596850946952e-05,794.4535773692097,35.641378798392985,442.67212768444114,1.794677206186191
4081,-3520,0.5368421052631579,-0.4631578947368421,50.01671600341797,120639,0.0802693142984893,46647.96240484498,0.0310380553192468,-187,-0.0001244237914258,800.5798953263934,35.532988148283415,442.67212768444114,1.808516609152964
4083,-3518,0.5371052631578948,-0.4628947368421052,50.04258728027344,113694,0.0756483344511513,42480.80598387138,0.0282653633333542,-116,-7.71826727561134e-05,729.0624810745493,33.48740916727538,442.67212768444114,1.646958178478907
4085,-3516,0.5373684210526316,-0.4626315789473684,47.00629425048828,119067,0.0792233560090703,46164.1574977861,0.030716147079425,-566,-0.0003765982136203,792.2767570565992,35.069971566837104,442.67212768444114,1.789759751084608
4087,-3514,0.5376315789473685,-0.4623684210526316,46.8935546875,118258,0.0786850734033832,46563.903709810686,0.0309821253644956,-517,-0.0003439951880595,799.1372663710752,34.831688860482096,442.67212768444114,1.8052576984036823
4089,-3512,0.5378947368421053,-0.4621052631578947,46.9908561706543,119710,0.0796511875485718,47439.772721475245,0.0315649004619484,-582,-0.0003872440995177,814.1690723820751,35.25936066471877,442.67212768444114,1.8392146725859724
4091,-3510,0.5381578947368421,-0.4618421052631579,50.107452392578125,108899,0.0724578955212758,42256.4354929104,0.0281160744180096,-125,-8.317098357339807e-05,725.211798324273,32.0750907779401,442.67212768444114,1.6382594542777273
4093,-3508,0.5384210526315789,-0.461578947368421,48.578269958496094,117324,0.0780636198141228,43762.52990131939,0.0291181812444238,-330,-0.0002195713966337,751.0596347929137,34.556588677867055,442.67212768444114,1.6966499307774503
4095,-3506,0.5386842105263158,-0.4613157894736842,48.38105010986328,119358,0.0794169780588291,43575.14303296748,0.0289935000432272,-271,-0.0001803146923871,747.8436709711985,35.15568265157049,442.67212768444114,1.6893850418888332
4097,-3504,0.5389473684210526,-0.4610526315789474,49.7409782409668,112843,0.0750821063949836,41133.14912962189,0.0273686757646553,-151,-0.0001004705481566,705.9337756029702,33.236755788897,442.67212768444114,1.594710241405113
4099,-3502,0.5392105263157895,-0.4607894736842105,51.46963119506836,115993,0.0771780151810332,41816.376438938605,0.0278232732632159,-108,-7.185972980741592e-05,717.6594334790814,34.1645561906501,442.67212768444114,1.6211985995889602
4101,-3500,0.5394736842105263,-0.4605263157894737,52.02838897705078,126404,0.0841051600608944,46084.21915141323,0.0306629586722805,-150,-9.980518028807768e-05,790.9048421931728,37.23101015339663,442.67212768444114,1.786660584054141
4103,-3498,0.5397368421052632,-0.4602631578947368,53.31592559814453,138417,0.0920982242662323,48065.17542881183,0.0319810233283376,-141,-9.3816869470793e-05,824.9023350620408,40.76931689189189,442.67212768444114,1.86346120180865
4105,-3496,0.54,-0.46,54.22081756591797,134937,0.0897827440835489,49336.89324960542,0.0328271835042034,-48,-3.1937657692184855e-05,846.7277625270118,39.744318352812265,442.67212768444114,1.9127650230795685
4107,-3494,0.5402631578947369,-0.4597368421052631,52.08589553833008,141032,0.0938381612425878,51682.08015385107,0.0343875955161199,-135,-8.982466225926991e-05,886.9762404782548,41.539538495252,442.67212768444114,2.0036866678684047
4109,-3492,0.5405263157894736,-0.4594736842105263,49.71021270751953,141533,0.0941715105447499,50602.05176262008,0.0336689793274329,-261,-0.0001736610137012,868.4406180882094,41.68710294010226,442.67212768444114,1.9618145434882164
4111,-3490,0.5407894736842105,-0.4592105263157894,48.839332580566406,134082,0.0892138545559068,48526.797974644665,0.0322881721377502,-421,-0.0002801198726752,832.8247760513341,39.492486815193566,442.67212768444114,1.881358061569698
4113,-3488,0.5410526315789473,-0.4589473684210526,46.86198425292969,135668,0.0902691279954861,47667.69746958128,0.031716554265794,-344,-0.0002288865467939,818.0807538698408,39.959626953981,442.67212768444114,1.8480511934399668
4115,-3486,0.5413157894736842,-0.4586842105263158,48.66814422607422,133688,0.0889516996156835,49215.85475710666,0.0327466483804325,-306,-0.0002036025677876,844.6504802908845,39.37643813002191,442.67212768444114,1.9080724253165395
4117,-3484,0.541578947368421,-0.4584210526315789,55.30322647094727,120175,0.0799605836074649,43918.51543650076,0.0292219690074978,-47,-3.127228982359767e-05,753.7366838426482,35.39632167640613,442.67212768444114,1.7026974067360967
4119,-3482,0.5418421052631579,-0.4581578947368421,63.1601676940918,105389,0.0701224543025347,37779.426945277446,0.0251372167830245,227,0.0001510385061692,648.3766516284102,31.041256044558068,442.67212768444114,1.4646882220030024
4121,-3480,0.5421052631578948,-0.4578947368421052,61.67874526977539,114437,0.0761427027775116,41438.92355340872,0.0275721282412788,66,4.391427932675418e-05,711.1815258490415,33.70625224616508,442.67212768444114,1.606564952641444
4123,-3478,0.5423684210526316,-0.4576315789473684,54.78504943847656,130430,0.0867839310998264,47379.987658014405,0.0315251214017001,34,2.2622507531964272e-05,813.143031428085,38.416827428780124,442.67212768444114,1.836896837579379
4125,-3476,0.5426315789473685,-0.4573684210526316,54.77115631103516,130142,0.0865923051536733,45519.0505371308,0.030286913636003,6,3.992207211523107e-06,781.2053267858935,38.33199996347699,442.67212768444114,1.764749298475769
4127,-3474,0.5428947368421052,-0.4571052631578947,54.03919982910156,124621,0.0829188091512035,45186.85161904508,0.0300658791499293,-36,-2.395324326913864e-05,775.5040750836115,36.70584567202337,442.67212768444114,1.7518701236966734
4129,-3472,0.5431578947368421,-0.4568421052631579,50.59539794921875,136601,0.0908899162168779,47739.924778898,0.0317646119966478,-208,-0.0001383965166661,819.320330664871,40.23443259678597,442.67212768444114,1.8508514076786953
4131,-3470,0.5434210526315789,-0.456578947368421,48.480262756347656,136932,0.0911101529813803,49898.77463404756,0.0332010413233684,-493,-0.0003280263592134,856.370861962708,40.331925273922565,442.67212768444114,1.9345488645112348
4133,-3468,0.5436842105263158,-0.4563157894736842,51.488731384277344,123282,0.0820278815751652,44581.532859912215,0.0296631194973493,-188,-0.0001250891592943,765.1154963795744,36.311456866325784,442.67212768444114,1.728402238428228
4135,-3466,0.5439473684210526,-0.4560526315789474,52.59343719482422,117113,0.0779232271938509,41794.19371877506,0.0278085135939812,-79,-5.256406161838757e-05,717.2787300384367,34.4944407779401,442.67212768444114,1.620338587365837
4137,-3464,0.5442105263157895,-0.4557894736842105,49.03681945800781,117697,0.0783118020291058,44774.91659020253,0.029791790817792,-186,-0.0001237584235572,768.4343793183406,34.66645202702702,442.67212768444114,1.7358996224540233
4139,-3462,0.5444736842105263,-0.4555263157894736,48.54480743408203,112641,0.074947702085529,44144.221243454274,0.0293721463991982,-402,-0.000267477883172,757.6102835025259,33.17725874726077,442.67212768444114,1.7114479004257266
4141,-3460,0.5447368421052632,-0.4552631578947368,51.411376953125,102947,0.0684976259674448,37312.11951290162,0.0248262854327696,-5,-3.3268393429359225e-06,640.3566456943926,30.321989828341852,442.67212768444114,1.4465709622243732
4143,-3458,0.545,-0.455,50.02894973754883,114232,0.0760063023644512,42348.81608513914,0.0281775414957597,-60,-3.992207211523107e-05,726.7972490287392,33.64587158509861,442.67212768444114,1.6418410005403292
4145,-3456,0.5452631578947369,-0.4547368421052631,46.58854675292969,133935,0.0891160454792245,50072.437584951454,0.0333165910708639,-394,-0.0002621549402233,859.3512936876803,39.44918946311176,442.67212768444114,1.9412816844440428
4147,-3454,0.5455263157894736,-0.4544736842105263,47.31669616699219,139645,0.0929152960088573,48569.44158956481,0.0323165458289184,-277,-0.0001843068995986,833.5566326857744,41.131011778670555,442.67212768444114,1.8830113317637547
4149,-3452,0.5457894736842105,-0.4542105263157894,49.390663146972656,133025,0.0885105607188102,46574.09530575272,0.030988906524965,-367,-0.0002441900077714,799.3121761933237,39.18115823593864,442.67212768444114,1.8056528211396978
4151,-3450,0.5460526315789473,-0.4539473684210526,49.36294937133789,127770,0.0850140525693845,45090.66489426818,0.0300018795938782,-306,-0.0002036025677876,773.853302915143,37.6333515339664,442.67212768444114,1.748141015706289
4153,-3448,0.5463157894736842,-0.4536842105263158,45.79905700683594,144652,0.0962467929268734,50283.9117190374,0.033457299164722,-667,-0.0004438003683476,862.9806470699662,42.60577260774287,442.67212768444114,1.949480423771207
4155,-3446,0.546578947368421,-0.4534210526315789,50.23583984375,140791,0.0936778075862583,49941.71976415787,0.0332296156330561,-230,-0.000153034609775,857.1078932497363,41.46855440102264,442.67212768444114,1.9362138242883133
4157,-3444,0.5468421052631579,-0.4531578947368421,52.92342758178711,142684,0.0949373489614938,49730.99480068934,0.033089406013255,-125,-8.317098357339807e-05,853.4913972550737,42.02611826150474,442.67212768444114,1.9280441299061981
4159,-3442,0.5471052631578948,-0.4528947368421052,57.07904052734375,131091,0.0872237392609626,47646.3135598222,0.0317023260993355,-145,-9.647834094514176e-05,817.7137597428945,38.61151824324324,442.67212768444114,1.8472221506699464
4161,-3440,0.5473684210526316,-0.4526315789473684,60.75924682617188,118124,0.0785959141089925,41489.66871941279,0.027605892444224,30,1.9961036057615536e-05,712.0524226169491,34.792220525931334,442.67212768444114,1.6085323156477016
4163,-3438,0.5476315789473685,-0.4523684210526316,58.820404052734375,121153,0.0806113133829431,42166.91745675432,0.0280565119930923,-1,-6.653678685871844e-07,723.6754752713241,35.684381610664715,442.67212768444114,1.6347888877864842
4165,-3436,0.5478947368421052,-0.4521052631578947,54.33174896240234,127431,0.0847884928619335,44757.861720312845,0.0297804430553644,-111,-7.385583341317748e-05,768.1416808756393,37.533502538349154,442.67212768444114,1.7352384142495847
4167,-3434,0.5481578947368421,-0.4518421052631579,54.20320510864258,128568,0.0855450161285171,46038.57849508591,0.0306325908460591,3,1.996103605761553e-06,790.1215498480959,37.868394302410515,442.67212768444114,1.7848911201640736
4169,-3432,0.5484210526315789,-0.4515789473684211,52.27397918701172,128670,0.085612883651113,48714.40605565888,0.0324130005267443,-37,-2.4618611137725824e-05,836.044536360632,37.89843736303871,442.67212768444114,1.8886315267551845
4171,-3430,0.5486842105263158,-0.4513157894736842,51.611610412597656,135324,0.0900402414486921,50535.34718115584,0.033624596242239,-314,-0.0002089255107363,867.2958232441609,39.85830525931336,442.67212768444114,1.9592284424611726
4173,-3428,0.5489473684210526,-0.4510526315789473,53.528282165527344,122804,0.0817098357339806,46346.43130882829,0.0308374262165774,-21,-1.3972725240330877e-05,795.4049697596205,36.170666837107376,442.67212768444114,1.796826409469866
4175,-3426,0.5492105263157895,-0.4507894736842105,54.87908172607422,120630,0.080263325987672,46623.21410077934,0.0310215885929195,-229,-0.0001523692419064,800.1551609187804,35.530337289992694,442.67212768444114,1.8075571306110583
4177,-3424,0.5494736842105263,-0.4505263157894736,56.06443786621094,112613,0.0749290717852086,42264.66071018607,0.028121547213297,-22,-1.4638093108918058e-05,725.3529608369771,33.16901163257852,442.67212768444114,1.6385783415621888
4179,-3422,0.5497368421052632,-0.4502631578947368,52.31744003295898,123590,0.0822328148786901,46809.52990131938,0.0311455571400089,-226,-0.0001503731383007,803.3527429010217,36.40217512783053,442.67212768444114,1.8147804947721753
4181,-3420,0.55,-0.45,54.69886779785156,132202,0.0879629629629629,48479.017095265925,0.0322563802758787,26,1.7299564583266797e-05,832.0047528511853,38.93875197224251,442.67212768444114,1.8795056223740385
4183,-3418,0.5502631578947368,-0.4497368421052631,55.18727111816406,125667,0.0836147839417457,46404.023191920336,0.0308757460050783,-41,-2.7280082612074563e-05,796.3933709964706,37.013934313367415,442.67212768444114,1.7990592160439332
4185,-3416,0.5505263157894736,-0.4494736842105263,48.87751770019531,141384,0.0940723707323304,53362.02145881677,0.0355053744815565,-368,-0.00024485537564,915.8076655769904,41.643216508400286,442.67212768444114,2.068817095775734
4187,-3414,0.5507894736842105,-0.4492105263157894,45.86613464355469,143490,0.0954736354635751,53453.31287273917,0.0355661168550583,-472,-0.0003140536339731,917.3744236267397,42.2635173484295,442.67212768444114,2.0723564151766296
4189,-3412,0.5510526315789473,-0.4489473684210526,45.67314910888672,135939,0.0904494426878732,50176.1858890171,0.0333856218588096,-501,-0.0003333493021621,861.1318389061041,40.03944724251278,442.67212768444114,1.94530395082828
4191,-3410,0.5513157894736842,-0.4486842105263158,49.3806037902832,109421,0.0728052175486783,41627.92982953188,0.0276978869443725,-85,-5.655626882991068e-05,714.4252822095335,32.22884055880204,442.67212768444114,1.6138926251051695
4193,-3408,0.5515789473684211,-0.4484210526315789,49.67837524414063,110777,0.0737074563784825,42154.49122935187,0.028048243980651,-117,-7.784804062470059e-05,723.4622143415794,32.628236541270994,442.67212768444114,1.6343071295812406
4195,-3406,0.5518421052631579,-0.4481578947368421,51.44718933105469,110764,0.0736988065961909,41704.85562365843,0.0277490708960498,5,3.3268393429359225e-06,715.7454951627866,32.624407523739954,442.67212768444114,1.6168749970926695
4197,-3404,0.5521052631578948,-0.4478947368421053,54.16150665283203,108525,0.0722090479384242,40637.72149726142,0.0270390341368724,-65,-4.3248911458166994e-05,697.4311662367837,31.964932888970047,442.67212768444114,1.5755027764791814
4199,-3402,0.5523684210526316,-0.4476315789473684,56.14101409912109,107908,0.0717985159635059,40433.47171389936,0.0269031328938574,158,0.0001051281232367,693.9257983331375,31.78320182615047,442.67212768444114,1.56758412137437
4201,-3400,0.5526315789473685,-0.4473684210526316,55.5966682434082,120189,0.0799698987576251,43200.32156904892,0.028744105884679,-120,-7.984414423046214e-05,741.4109242255693,35.400445233747256,442.67212768444114,1.674853413752953
4203,-3398,0.5528947368421052,-0.4471052631578947,53.60444641113281,137720,0.091634462861827,48457.64346624337,0.032242158949892,-21,-1.3972725240330877e-05,831.6379351639064,40.56402264426588,442.67212768444114,1.8786769781826869
4205,-3396,0.5531578947368421,-0.4468421052631579,52.89147186279297,142770,0.0949945705981923,50376.11864634984,0.0335186506914169,-5,-3.3268393429359225e-06,864.5631173089769,42.05144868517165,442.67212768444114,1.9530552371376786
4207,-3394,0.5534210526315789,-0.4465789473684211,56.46595001220703,126368,0.0840812068176253,46266.66280222712,0.0307843508153598,-153,-0.0001018012838938,794.0359697138978,37.22040672023374,442.67212768444114,1.7937338270367147
4209,-3392,0.5536842105263158,-0.4463157894736842,61.43307495117188,103249,0.0686985670637582,38470.14790413261,0.0255968003152064,-25,-1.663419671467961e-05,660.2309167330866,30.41094085098612,442.67212768444114,1.4914671049805337
4211,-3390,0.5539473684210526,-0.4460526315789473,59.7096061706543,104950,0.069830357808225,40476.75407257452,0.0269319315845965,-172,-0.0001144432733969,694.6686171914815,30.911953067932792,442.67212768444114,1.5692621553229484
